customerID,tenure,MonthlyCharges,Contract,InternetService,churn_probability,risk_category
7089-IVVAZ,8,103.35,Month-to-month,Fiber optic,0.7743493922544973,High Risk 🔴
1771-OADNZ,29,95.9,Month-to-month,Fiber optic,0.7741463752291668,High Risk 🔴
4283-FUTGF,19,79.85,Month-to-month,Fiber optic,0.7739459898186416,High Risk 🔴
0674-DGMAQ,32,93.5,Month-to-month,Fiber optic,0.7739235032959401,High Risk 🔴
4803-AXVYP,38,99.55,Month-to-month,Fiber optic,0.7738901547178939,High Risk 🔴
6101-IMRMM,6,94.5,Month-to-month,Fiber optic,0.7738470515852404,High Risk 🔴
8739-WWKDU,25,89.5,Month-to-month,Fiber optic,0.773811791159548,High Risk 🔴
3420-ZDBMA,5,71.45,Month-to-month,Fiber optic,0.7737729832726564,High Risk 🔴
2832-KJCRD,38,103.65,Month-to-month,Fiber optic,0.773689325628491,High Risk 🔴
4257-GAESD,6,45.0,Month-to-month,DSL,0.7736227709802134,High Risk 🔴
4547-KQRTM,10,80.05,Month-to-month,Fiber optic,0.7735351145308904,High Risk 🔴
9560-ARGQJ,16,81.0,Month-to-month,Fiber optic,0.7733267391816759,High Risk 🔴
9050-IKDZA,2,81.5,Month-to-month,Fiber optic,0.773310601608038,High Risk 🔴
0515-YPMCW,1,70.45,Month-to-month,Fiber optic,0.7728358631246429,High Risk 🔴
1112-CUNAO,15,89.85,Month-to-month,Fiber optic,0.77277824356398,High Risk 🔴
6599-SFQVE,6,55.0,Month-to-month,DSL,0.7727749867127707,High Risk 🔴
0147-ESWWR,39,101.25,Month-to-month,Fiber optic,0.7727589860387147,High Risk 🔴
0311-UNPFF,26,88.8,Month-to-month,Fiber optic,0.7725720113978204,High Risk 🔴
1104-TNLZA,28,105.8,Month-to-month,Fiber optic,0.7725547576116432,High Risk 🔴
9540-JYROE,8,70.1,Month-to-month,Fiber optic,0.7723629841557575,High Risk 🔴
5666-CYCYZ,24,89.55,Month-to-month,Fiber optic,0.7723302625597245,High Risk 🔴
6030-REHUX,28,110.85,Month-to-month,Fiber optic,0.7722867874934496,High Risk 🔴
3235-ETOOB,8,74.5,Month-to-month,Fiber optic,0.7721088847392391,High Risk 🔴
6242-MBHPK,23,95.1,Month-to-month,Fiber optic,0.772108857172307,High Risk 🔴
4290-BSXUX,3,79.65,Month-to-month,Fiber optic,0.7718697774972993,High Risk 🔴
9734-UYXQI,2,49.4,Month-to-month,DSL,0.7716875769448597,High Risk 🔴
8621-MNIHH,34,94.25,Month-to-month,Fiber optic,0.7716071126883003,High Risk 🔴
5119-KEPFY,36,95.0,Month-to-month,Fiber optic,0.7715772370327405,High Risk 🔴
8784-CGILN,18,99.85,Month-to-month,Fiber optic,0.7714780163236401,High Risk 🔴
2041-JIJCI,5,64.0,Month-to-month,DSL,0.7713972608918728,High Risk 🔴
7422-WNBTY,33,93.35,Month-to-month,Fiber optic,0.7713821549547193,High Risk 🔴
2740-TVLFN,1,50.15,Month-to-month,DSL,0.7712576516694628,High Risk 🔴
4077-CROMM,31,104.2,Month-to-month,Fiber optic,0.7712122524837282,High Risk 🔴
9506-UXUSK,13,70.15,Month-to-month,Fiber optic,0.771148831889954,High Risk 🔴
7072-MBHEV,11,78.1,Month-to-month,Fiber optic,0.7710561523249952,High Risk 🔴
1379-FRVEB,15,91.0,Month-to-month,Fiber optic,0.770884460494619,High Risk 🔴
2501-XWWTZ,11,70.2,Month-to-month,Fiber optic,0.7708147714264989,High Risk 🔴
1522-VVDMG,7,89.75,Month-to-month,Fiber optic,0.7707655342728437,High Risk 🔴
2933-FILNV,2,24.4,Month-to-month,DSL,0.77068959600288,High Risk 🔴
4919-IKATY,5,84.5,Month-to-month,Fiber optic,0.7706489267860815,High Risk 🔴
3588-WSTTJ,35,99.05,Month-to-month,Fiber optic,0.7706395006457685,High Risk 🔴
8938-UMKPI,47,106.4,Month-to-month,Fiber optic,0.7704655133011478,High Risk 🔴
6365-MTGZX,24,96.0,Month-to-month,Fiber optic,0.7702894918015143,High Risk 🔴
6243-OZGFH,23,44.95,Month-to-month,DSL,0.7702300371118297,High Risk 🔴
6178-KFNHS,12,78.3,Month-to-month,Fiber optic,0.7701846956872479,High Risk 🔴
5650-VDUDS,4,24.25,Month-to-month,DSL,0.7700983813320463,High Risk 🔴
6330-JKLPC,11,80.5,Month-to-month,Fiber optic,0.7700078345709965,High Risk 🔴
8120-JDCAM,4,69.55,Month-to-month,Fiber optic,0.7699334466520197,High Risk 🔴
5960-MVTUK,3,29.75,Month-to-month,DSL,0.7698212295335515,High Risk 🔴
6637-KYRCV,5,30.5,Month-to-month,DSL,0.7696875457461653,High Risk 🔴
7767-UXAGJ,1,50.45,Month-to-month,DSL,0.7696792411999751,High Risk 🔴
2504-DSHIH,23,86.8,Month-to-month,Fiber optic,0.7696024190933239,High Risk 🔴
2460-NGXBJ,11,75.2,Month-to-month,Fiber optic,0.7693680572689237,High Risk 🔴
1391-UBDAR,11,72.9,Month-to-month,Fiber optic,0.7690222791761451,High Risk 🔴
4183-MYFRB,21,90.05,Month-to-month,Fiber optic,0.7688152692858219,High Risk 🔴
6994-KERXL,4,55.9,Month-to-month,DSL,0.7687484114954325,High Risk 🔴
6260-ONULR,1,62.8,Month-to-month,DSL,0.768600578805355,High Risk 🔴
1212-GLHMD,3,86.05,Month-to-month,Fiber optic,0.7685541210438102,High Risk 🔴
6267-DCFFZ,30,90.05,Month-to-month,Fiber optic,0.7684449244462234,High Risk 🔴
3916-NRPAP,3,85.7,Month-to-month,Fiber optic,0.7682174867756453,High Risk 🔴
0940-OUQEC,10,80.7,Month-to-month,Fiber optic,0.7681539818328942,High Risk 🔴
6877-LGWXO,18,78.55,Month-to-month,Fiber optic,0.7680359893220722,High Risk 🔴
1792-UXAFY,17,89.15,Month-to-month,Fiber optic,0.7676004460080323,High Risk 🔴
1271-SJBGZ,12,43.65,Month-to-month,DSL,0.7675712186485231,High Risk 🔴
2603-HVKCG,31,101.4,Month-to-month,Fiber optic,0.7674112977065775,High Risk 🔴
9638-JIQYA,2,24.9,Month-to-month,DSL,0.7674056591275048,High Risk 🔴
2983-ZANRP,2,73.55,Month-to-month,Fiber optic,0.767353721889242,High Risk 🔴
3644-QXEHN,13,97.0,Month-to-month,Fiber optic,0.767172519095704,High Risk 🔴
8844-TONUD,13,96.65,Month-to-month,Fiber optic,0.7671362617266059,High Risk 🔴
8393-DLHGA,25,95.9,Month-to-month,Fiber optic,0.7668807196919754,High Risk 🔴
5842-POCOP,5,88.9,Month-to-month,Fiber optic,0.766734723850912,High Risk 🔴
3647-GMGDH,22,94.7,Month-to-month,Fiber optic,0.7665195132698395,High Risk 🔴
2868-SNELZ,2,80.6,Month-to-month,Fiber optic,0.7665089530501541,High Risk 🔴
9796-BPKIW,8,69.95,Month-to-month,Fiber optic,0.7664101764625098,High Risk 🔴
2860-RANUS,20,85.8,Month-to-month,Fiber optic,0.7663367127895508,High Risk 🔴
7470-MCQTK,13,48.75,Month-to-month,DSL,0.766159477324309,High Risk 🔴
9026-LHEVG,9,40.75,Month-to-month,DSL,0.7661493133699916,High Risk 🔴
5630-IXDXV,47,106.35,Month-to-month,Fiber optic,0.7661426003080405,High Risk 🔴
8010-EZLOU,15,80.2,Month-to-month,Fiber optic,0.7658364782794701,High Risk 🔴
9058-MJLZC,24,94.6,Month-to-month,Fiber optic,0.7656364115346624,High Risk 🔴
0023-XUOPT,13,94.1,Month-to-month,Fiber optic,0.7656173517472659,High Risk 🔴
7853-OETYL,4,29.05,Month-to-month,DSL,0.7655999404932071,High Risk 🔴
6818-DJXAA,10,91.1,Month-to-month,Fiber optic,0.7653656296785208,High Risk 🔴
8584-KMVXD,8,75.6,Month-to-month,Fiber optic,0.7653163752955837,High Risk 🔴
4729-XKASR,1,24.75,Month-to-month,DSL,0.765065184516761,High Risk 🔴
5144-TVGLP,38,94.75,Month-to-month,Fiber optic,0.7650543679635734,High Risk 🔴
2582-FFFZR,22,50.6,Month-to-month,DSL,0.7650148221323163,High Risk 🔴
0654-HMSHN,21,104.4,Month-to-month,Fiber optic,0.7650096135475999,High Risk 🔴
3858-VOBET,23,74.95,Month-to-month,Fiber optic,0.7648171100062142,High Risk 🔴
1730-ZMAME,32,79.5,Month-to-month,Fiber optic,0.7647259505500317,High Risk 🔴
9121-PHQSR,16,85.05,Month-to-month,Fiber optic,0.7646934948531171,High Risk 🔴
6559-PDZLR,26,98.65,Month-to-month,Fiber optic,0.7646162907813122,High Risk 🔴
9048-JVYVF,3,69.35,Month-to-month,DSL,0.7645293922054501,High Risk 🔴
7748-UMTRK,30,101.3,Month-to-month,Fiber optic,0.764476427145531,High Risk 🔴
3884-HCSWG,17,70.0,Month-to-month,Fiber optic,0.7643154606850725,High Risk 🔴
7634-WSWDB,8,38.5,Month-to-month,DSL,0.7641811322934596,High Risk 🔴
2034-CGRHZ,24,102.95,Month-to-month,Fiber optic,0.7639828685703514,High Risk 🔴
6352-TWCAU,35,86.45,Month-to-month,Fiber optic,0.7638687523325866,High Risk 🔴
8778-LMWTJ,9,74.85,Month-to-month,Fiber optic,0.7637183600144625,High Risk 🔴
5167-GBFRE,4,25.2,Month-to-month,DSL,0.7636681254487034,High Risk 🔴
7410-YTJIK,7,75.45,Month-to-month,Fiber optic,0.7633745837386846,High Risk 🔴
8981-FJGLA,11,78.0,Month-to-month,Fiber optic,0.763365189315455,High Risk 🔴
7952-OBOYL,3,89.85,Month-to-month,Fiber optic,0.7633431705115287,High Risk 🔴
2696-NARTR,11,73.85,Month-to-month,Fiber optic,0.7629674036463984,High Risk 🔴
4881-JVQOD,10,34.55,Month-to-month,DSL,0.7626313629674573,High Risk 🔴
5022-JNQEQ,9,75.85,Month-to-month,Fiber optic,0.7621801173413318,High Risk 🔴
1583-IHQZE,12,112.95,Month-to-month,Fiber optic,0.7621698542556228,High Risk 🔴
4581-LNWUM,13,49.15,Month-to-month,DSL,0.762113363806544,High Risk 🔴
0772-GYEQQ,3,88.35,Month-to-month,Fiber optic,0.7617550718198989,High Risk 🔴
4398-HSCJH,3,63.6,Month-to-month,DSL,0.7616587022236128,High Risk 🔴
7603-USHJS,12,73.75,Month-to-month,Fiber optic,0.761503329775531,High Risk 🔴
9190-MFJLN,19,95.9,Month-to-month,Fiber optic,0.7614798256370882,High Risk 🔴
9961-JBNMK,21,96.8,Month-to-month,Fiber optic,0.7613459192820435,High Risk 🔴
4879-GZLFH,42,92.15,Month-to-month,Fiber optic,0.7613148035604871,High Risk 🔴
4501-EQDRN,1,69.7,Month-to-month,Fiber optic,0.7610763130114341,High Risk 🔴
8903-XEBGX,2,55.3,Month-to-month,DSL,0.7609694548969222,High Risk 🔴
5959-BELXA,32,96.15,Month-to-month,Fiber optic,0.7608486079901507,High Risk 🔴
2187-LZGPL,7,40.1,Month-to-month,DSL,0.7607251820135499,High Risk 🔴
5108-ADXWO,11,73.5,Month-to-month,Fiber optic,0.7603426538397623,High Risk 🔴
1891-UAWWU,20,90.8,Month-to-month,Fiber optic,0.7603385728731576,High Risk 🔴
8630-FJLIB,18,69.8,Month-to-month,Fiber optic,0.7602721365737087,High Risk 🔴
0778-NELLA,9,34.7,Month-to-month,DSL,0.7602616982046451,High Risk 🔴
0378-NHQXU,17,88.25,Month-to-month,Fiber optic,0.7601214181384234,High Risk 🔴
8433-WXGNA,2,75.7,Month-to-month,Fiber optic,0.759922523165782,High Risk 🔴
7137-RYLPP,37,85.7,Month-to-month,Fiber optic,0.7599200670854677,High Risk 🔴
0082-OQIQY,29,94.2,Month-to-month,Fiber optic,0.7598274944294496,High Risk 🔴
4817-QRJSX,10,81.0,Month-to-month,Fiber optic,0.7596984176321042,High Risk 🔴
4587-NUKOX,3,79.1,Month-to-month,Fiber optic,0.7595886190459529,High Risk 🔴
9050-QLROH,18,90.7,Month-to-month,Fiber optic,0.7594845391933184,High Risk 🔴
7270-BDIOA,22,90.0,Month-to-month,Fiber optic,0.7592735644476395,High Risk 🔴
9167-APMXZ,22,84.15,Month-to-month,Fiber optic,0.7592372277064698,High Risk 🔴
6311-UEUME,29,78.9,Month-to-month,Fiber optic,0.7591920333067349,High Risk 🔴
6692-UDPJC,14,91.65,Month-to-month,Fiber optic,0.7586771532766482,High Risk 🔴
2249-YPRNG,20,105.85,Month-to-month,Fiber optic,0.7583950801896097,High Risk 🔴
2018-PZKMU,9,103.1,Month-to-month,Fiber optic,0.7583523100403955,High Risk 🔴
8687-BAFGU,1,74.0,Month-to-month,Fiber optic,0.7574823920438286,High Risk 🔴
7895-VONWT,25,48.25,Month-to-month,DSL,0.7574453137851614,High Risk 🔴
7534-BFESC,24,76.1,Month-to-month,Fiber optic,0.7569119191357413,High Risk 🔴
7786-WBJYI,4,77.95,Month-to-month,Fiber optic,0.7568086256384097,High Risk 🔴
2761-XECQW,8,43.35,Month-to-month,DSL,0.7567364619126701,High Risk 🔴
3799-ISUZQ,7,69.95,Month-to-month,Fiber optic,0.7567288404454476,High Risk 🔴
8356-WUAOJ,1,45.0,Month-to-month,DSL,0.7566610150095615,High Risk 🔴
6581-NQCBA,16,49.95,Month-to-month,DSL,0.7565649838597742,High Risk 🔴
0601-WZHJF,14,46.35,Month-to-month,DSL,0.7563873924607667,High Risk 🔴
3211-AAPKX,20,98.55,Month-to-month,Fiber optic,0.7560166946464921,High Risk 🔴
7892-QVYKW,23,85.6,Month-to-month,Fiber optic,0.7559226291205409,High Risk 🔴
4412-YLTKF,27,78.05,Month-to-month,Fiber optic,0.7556180846644017,High Risk 🔴
5439-WIKXB,41,94.55,Month-to-month,Fiber optic,0.7555885902460463,High Risk 🔴
4110-PFEUZ,1,69.55,Month-to-month,Fiber optic,0.7555652890526634,High Risk 🔴
4718-DHSMV,11,35.8,Month-to-month,DSL,0.7555518388668697,High Risk 🔴
6502-HCJTI,7,94.7,Month-to-month,Fiber optic,0.7551310874461227,High Risk 🔴
5937-EORGB,15,96.5,Month-to-month,Fiber optic,0.7547237459737925,High Risk 🔴
3336-JORSO,33,110.45,Month-to-month,Fiber optic,0.7544829854862646,High Risk 🔴
0256-LTHVJ,28,81.05,Month-to-month,Fiber optic,0.7543625757414184,High Risk 🔴
9747-DDZOS,1,73.5,Month-to-month,Fiber optic,0.7543508132916702,High Risk 🔴
8800-ZKRFW,30,107.5,Month-to-month,Fiber optic,0.7541758219530421,High Risk 🔴
1769-GRUIK,18,71.1,Month-to-month,Fiber optic,0.7541269459989324,High Risk 🔴
5233-AOZUF,29,74.95,Month-to-month,Fiber optic,0.7540729205703712,High Risk 🔴
1989-PRJHP,27,75.5,Month-to-month,Fiber optic,0.7539688404944479,High Risk 🔴
4855-SNKMY,1,44.1,Month-to-month,DSL,0.7539514698385017,High Risk 🔴
9643-AVVWI,3,80.0,Month-to-month,Fiber optic,0.753773603210918,High Risk 🔴
4547-LYTDD,16,72.65,Month-to-month,Fiber optic,0.753736192912806,High Risk 🔴
2424-WVHPL,1,74.7,Month-to-month,Fiber optic,0.7536361559056148,High Risk 🔴
6959-UWKHF,1,42.9,Month-to-month,DSL,0.753446612930336,High Risk 🔴
2800-QQUSO,42,100.3,Month-to-month,Fiber optic,0.7529687071744401,High Risk 🔴
3070-DVEYC,7,73.75,Month-to-month,Fiber optic,0.7529188048714986,High Risk 🔴
6166-ILMNY,2,69.75,Month-to-month,Fiber optic,0.7528893766790281,High Risk 🔴
8714-EUHJO,31,91.15,Month-to-month,Fiber optic,0.7528123966894374,High Risk 🔴
1932-UEDCX,33,100.6,Month-to-month,Fiber optic,0.7526183071735727,High Risk 🔴
8854-CCVSQ,18,80.65,Month-to-month,Fiber optic,0.7525929290624587,High Risk 🔴
2919-HBCJO,4,76.65,Month-to-month,Fiber optic,0.752575478260948,High Risk 🔴
1307-ATKGB,24,89.55,Month-to-month,Fiber optic,0.7524907589750889,High Risk 🔴
3269-ATYWD,39,95.65,Month-to-month,Fiber optic,0.7521988482226414,High Risk 🔴
0219-YTZUE,4,84.8,Month-to-month,Fiber optic,0.7521817898837927,High Risk 🔴
2252-ISRNH,9,90.35,One year,Fiber optic,0.7519756318374534,High Risk 🔴
6467-CHFZW,47,99.35,Month-to-month,Fiber optic,0.7519654256485728,High Risk 🔴
9432-VOFYX,17,70.8,Month-to-month,Fiber optic,0.7516618825610589,High Risk 🔴
8837-VVWLQ,8,84.95,Month-to-month,Fiber optic,0.751506329785251,High Risk 🔴
2774-LVQUS,15,83.05,Month-to-month,Fiber optic,0.7513576640460264,High Risk 🔴
9588-OZDMQ,2,45.0,Month-to-month,DSL,0.7511269189140214,High Risk 🔴
3312-UUMZW,32,98.85,Month-to-month,Fiber optic,0.7511174285475029,High Risk 🔴
7703-ZEKEF,23,81.0,Month-to-month,Fiber optic,0.7511067048066545,High Risk 🔴
4704-ERYFC,22,69.25,Month-to-month,Fiber optic,0.7507046840057827,High Risk 🔴
6778-YSNIH,2,59.0,Month-to-month,DSL,0.7504999357103131,High Risk 🔴
2697-NQBPF,34,105.35,Month-to-month,Fiber optic,0.7504101164517899,High Risk 🔴
4373-MAVJG,14,90.9,Month-to-month,Fiber optic,0.7500234667168921,High Risk 🔴
9601-BRXPO,25,104.95,Month-to-month,Fiber optic,0.7499931211421713,High Risk 🔴
3002-WQZWT,29,74.2,Month-to-month,Fiber optic,0.7498284215819744,High Risk 🔴
6235-VDHOM,5,28.45,Month-to-month,DSL,0.7497369179292701,High Risk 🔴
7855-DIWPO,21,68.65,Month-to-month,Fiber optic,0.7497224381827234,High Risk 🔴
0886-QGENL,27,101.25,Month-to-month,Fiber optic,0.749377109969928,High Risk 🔴
5884-GCYMI,1,69.4,Month-to-month,Fiber optic,0.7492393737370623,High Risk 🔴
9851-KIELU,10,110.1,Month-to-month,Fiber optic,0.7492287698987883,High Risk 🔴
5981-ITEMU,40,97.1,Month-to-month,Fiber optic,0.7489889809523608,High Risk 🔴
0812-WUPTB,1,70.85,Month-to-month,Fiber optic,0.7489193871309967,High Risk 🔴
0519-XUZJU,1,70.75,Month-to-month,Fiber optic,0.7489117445434164,High Risk 🔴
3398-ZOUAA,21,69.1,Month-to-month,Fiber optic,0.7488293109013681,High Risk 🔴
0570-BFQHT,9,80.55,Month-to-month,Fiber optic,0.7487899057729762,High Risk 🔴
4902-OHLSK,29,98.65,Month-to-month,Fiber optic,0.7487037752554867,High Risk 🔴
4816-LXZYW,23,79.15,Month-to-month,Fiber optic,0.7486985363473239,High Risk 🔴
8189-XRIKE,32,90.95,Month-to-month,Fiber optic,0.7486911602005603,High Risk 🔴
3914-FDRHP,9,86.25,Month-to-month,Fiber optic,0.7486454877135474,High Risk 🔴
4128-ETESU,47,99.7,Month-to-month,Fiber optic,0.7485808407678328,High Risk 🔴
0376-YMCJC,23,90.6,Month-to-month,Fiber optic,0.7483999530434365,High Risk 🔴
5543-QDCRY,4,56.4,Month-to-month,DSL,0.7483554082057325,High Risk 🔴
3186-BAXNB,1,91.7,Month-to-month,Fiber optic,0.748079311348815,High Risk 🔴
0151-ONTOV,1,70.9,Month-to-month,Fiber optic,0.7480716405241044,High Risk 🔴
6519-CFDBX,2,45.4,Month-to-month,DSL,0.7478031453835604,High Risk 🔴
5692-ICXLW,31,90.7,Month-to-month,Fiber optic,0.7476585241410104,High Risk 🔴
6103-BOCOU,26,80.7,Month-to-month,Fiber optic,0.747630242612097,High Risk 🔴
0402-CQAJN,37,101.9,Month-to-month,Fiber optic,0.7474302600850056,High Risk 🔴
4423-YLHDV,21,104.4,Month-to-month,Fiber optic,0.747346728166832,High Risk 🔴
5077-DXTCG,1,45.3,Month-to-month,DSL,0.7472686906932796,High Risk 🔴
0511-JTEOY,1,71.1,Month-to-month,Fiber optic,0.7469486055357821,High Risk 🔴
8040-MNRTF,1,71.1,Month-to-month,Fiber optic,0.7469486055357821,High Risk 🔴
0224-RLWWD,2,44.3,Month-to-month,DSL,0.746555073754849,High Risk 🔴
0817-HSUSE,1,75.5,Month-to-month,DSL,0.7465368172136209,High Risk 🔴
7734-DBOAI,1,40.1,Month-to-month,DSL,0.7465113354752104,High Risk 🔴
4325-NFSKC,19,90.6,Month-to-month,Fiber optic,0.7463731581163014,High Risk 🔴
4583-PARNH,16,91.55,Month-to-month,Fiber optic,0.7462561319326774,High Risk 🔴
4137-BTIKL,2,90.75,Month-to-month,Fiber optic,0.7461687729367171,High Risk 🔴
6543-CPZMK,9,29.95,Month-to-month,DSL,0.746027087162324,High Risk 🔴
4512-ZUIYL,2,70.0,Month-to-month,Fiber optic,0.745944748870225,High Risk 🔴
3717-OEAUQ,2,70.7,Month-to-month,Fiber optic,0.7459174778334102,High Risk 🔴
6551-GNYDG,14,80.9,Month-to-month,Fiber optic,0.7453923012095316,High Risk 🔴
6128-CZOMY,1,45.65,Month-to-month,DSL,0.7452970744100864,High Risk 🔴
0114-PEGZZ,33,107.55,Month-to-month,Fiber optic,0.745216721682875,High Risk 🔴
5482-VXSXJ,22,93.2,Month-to-month,Fiber optic,0.7450111303707105,High Risk 🔴
0212-ISBBF,22,50.35,Month-to-month,DSL,0.7447550545738658,High Risk 🔴
6900-PXRMS,26,105.75,Month-to-month,Fiber optic,0.744595005464129,High Risk 🔴
4369-HTUIF,6,85.15,Month-to-month,Fiber optic,0.7444938244841174,High Risk 🔴
8445-DNBAE,1,50.05,Month-to-month,DSL,0.744358275955797,High Risk 🔴
8849-AYPTR,33,91.25,Month-to-month,Fiber optic,0.7443360263191431,High Risk 🔴
4659-NZRUF,19,95.15,Month-to-month,Fiber optic,0.7441206892715811,High Risk 🔴
9490-DFPMD,42,84.65,Month-to-month,Fiber optic,0.7440919682783387,High Risk 🔴
5449-FIBXJ,19,103.3,Month-to-month,Fiber optic,0.7437015196487881,High Risk 🔴
7586-ZATGZ,40,84.9,Month-to-month,Fiber optic,0.7435060074644715,High Risk 🔴
2038-LLMLM,48,103.85,Month-to-month,Fiber optic,0.7435032390643449,High Risk 🔴
9565-DJPIB,4,89.6,Month-to-month,Fiber optic,0.7434606933674485,High Risk 🔴
2468-SJFLM,1,74.3,Month-to-month,Fiber optic,0.7430817267071353,High Risk 🔴
4373-VVHQL,1,44.75,Month-to-month,DSL,0.7430802193536665,High Risk 🔴
8705-WZCYL,1,44.8,Month-to-month,DSL,0.7427961247185322,High Risk 🔴
6298-QDFNH,22,79.35,Month-to-month,Fiber optic,0.7426257777410947,High Risk 🔴
4658-HCOHW,21,102.8,Month-to-month,Fiber optic,0.7424910382434431,High Risk 🔴
5940-AHUHD,1,70.6,Month-to-month,Fiber optic,0.7424723271766475,High Risk 🔴
8645-KWHJO,14,55.0,Month-to-month,DSL,0.7423518840983118,High Risk 🔴
5899-MQZZL,13,75.0,Month-to-month,Fiber optic,0.7422661485850874,High Risk 🔴
7587-RZNME,3,43.3,Month-to-month,DSL,0.7422450649938694,High Risk 🔴
3536-IQCTX,32,85.3,Month-to-month,Fiber optic,0.7421037940320095,High Risk 🔴
2091-RFFBA,31,73.9,Month-to-month,Fiber optic,0.7418276576760672,High Risk 🔴
3866-MDTUB,2,70.75,Month-to-month,DSL,0.7418024411548904,High Risk 🔴
0620-DLSLK,13,81.9,Month-to-month,Fiber optic,0.7416847621229053,High Risk 🔴
5649-ANRML,2,95.1,Month-to-month,Fiber optic,0.7416237743965505,High Risk 🔴
0963-ZBDRN,32,96.2,Month-to-month,Fiber optic,0.7415349983582175,High Risk 🔴
5087-SUURX,18,39.05,Month-to-month,DSL,0.7414013521091172,High Risk 🔴
9824-BEMCV,17,69.0,Month-to-month,Fiber optic,0.7409424191889378,High Risk 🔴
0637-YLETY,16,95.6,Month-to-month,Fiber optic,0.7409213778216114,High Risk 🔴
5222-IMUKT,32,91.05,Month-to-month,Fiber optic,0.7409084414428881,High Risk 🔴
5760-FXFVO,6,78.95,Month-to-month,Fiber optic,0.7407621448683697,High Risk 🔴
5759-RCVCB,3,35.2,Month-to-month,DSL,0.7407222964483223,High Risk 🔴
9661-ACXBS,42,105.2,Month-to-month,Fiber optic,0.7406977317903555,High Risk 🔴
5364-XYIRR,51,94.65,Month-to-month,Fiber optic,0.7406061012064747,High Risk 🔴
3966-HRMZA,3,75.05,Month-to-month,Fiber optic,0.7404627174168661,High Risk 🔴
4503-BDXBD,11,74.95,Month-to-month,Fiber optic,0.740078871637858,High Risk 🔴
1194-HVAIF,27,95.0,Month-to-month,Fiber optic,0.7397079045377474,High Risk 🔴
9625-QSTYE,13,81.15,Month-to-month,Fiber optic,0.7395059327019966,High Risk 🔴
6212-ATMLK,50,95.7,Month-to-month,Fiber optic,0.7392356983048196,High Risk 🔴
4652-NNHNY,16,73.85,Month-to-month,Fiber optic,0.7389575719978767,High Risk 🔴
3196-NVXLZ,25,84.6,Month-to-month,Fiber optic,0.7388898677661878,High Risk 🔴
8640-SDGKB,4,74.4,Month-to-month,DSL,0.7388450455684549,High Risk 🔴
5606-AMZBO,10,78.15,Month-to-month,Fiber optic,0.7384783363488648,High Risk 🔴
9947-OTFQU,15,74.4,Month-to-month,Fiber optic,0.7383494597570824,High Risk 🔴
2082-CEFLT,1,45.6,Month-to-month,DSL,0.7382227555002381,High Risk 🔴
2135-RXIHG,1,45.65,Month-to-month,DSL,0.7379351839158624,High Risk 🔴
5599-HVLTW,14,80.35,Month-to-month,Fiber optic,0.7376250332777972,High Risk 🔴
1608-GMEWB,45,93.9,Month-to-month,Fiber optic,0.7375141491114506,High Risk 🔴
6719-OXYBR,15,85.3,Month-to-month,Fiber optic,0.737505290840428,High Risk 🔴
3754-DXMRT,2,44.15,Month-to-month,DSL,0.7374615313681876,High Risk 🔴
1092-GANHU,17,76.65,Month-to-month,Fiber optic,0.7374394070256446,High Risk 🔴
5857-TYBCJ,44,89.2,Month-to-month,Fiber optic,0.7371973180242123,High Risk 🔴
7783-YKGDV,12,99.7,Month-to-month,Fiber optic,0.7371083358298082,High Risk 🔴
0139-IVFJG,2,90.35,Month-to-month,Fiber optic,0.7370339241141937,High Risk 🔴
0529-ONKER,15,75.65,Month-to-month,Fiber optic,0.7368695611825302,High Risk 🔴
1472-TNCWL,36,94.7,Month-to-month,Fiber optic,0.7368494279253858,High Risk 🔴
1918-ZBFQJ,13,79.25,Month-to-month,Fiber optic,0.7368456227757193,High Risk 🔴
0112-QAWRZ,16,90.8,Month-to-month,Fiber optic,0.7368034178100351,High Risk 🔴
9129-UXERG,18,103.6,Month-to-month,Fiber optic,0.7367898870349796,High Risk 🔴
6821-BUXUX,13,96.65,Month-to-month,Fiber optic,0.7366390977787747,High Risk 🔴
5364-EVNIB,13,79.8,Month-to-month,Fiber optic,0.7364123407023963,High Risk 🔴
2656-FMOKZ,15,74.45,Month-to-month,Fiber optic,0.7363321753251806,High Risk 🔴
4391-RESHN,23,104.05,Month-to-month,Fiber optic,0.7362165980657651,High Risk 🔴
5143-EGQFK,10,29.65,Month-to-month,DSL,0.7361957576380066,High Risk 🔴
7924-GJZFI,25,69.3,Month-to-month,Fiber optic,0.7361924059595575,High Risk 🔴
5480-TBGPH,24,99.3,Month-to-month,Fiber optic,0.7360788885175926,High Risk 🔴
8276-MQBYC,51,97.8,Month-to-month,Fiber optic,0.7359465347138813,High Risk 🔴
6834-NXDCA,13,23.9,Month-to-month,DSL,0.735792427418884,High Risk 🔴
8665-UTDHZ,1,30.2,Month-to-month,DSL,0.7357253216781497,High Risk 🔴
5655-JSMZM,49,96.2,Month-to-month,Fiber optic,0.7346902326621627,High Risk 🔴
4315-MURBD,12,98.9,Month-to-month,Fiber optic,0.7345060578345626,High Risk 🔴
7851-FLGGQ,1,44.65,Month-to-month,DSL,0.7344122374887468,High Risk 🔴
0354-WYROK,31,98.9,Month-to-month,Fiber optic,0.7343587279618398,High Risk 🔴
4816-JBHOV,2,44.7,Month-to-month,DSL,0.7343451125232942,High Risk 🔴
